year_week,oth_red
2020-07,0.8794125
2020-08,0.8401035714285714
2020-09,1.0450214285714285
2020-10,1.1792964285714285
2020-11,1.0766857142857142
2020-12,0.3572678571428571
2020-13,0.14160714285714288
2020-14,0.13504999999999998
2020-15,0.109225
2020-16,0.14777142857142858
2020-17,0.1550607142857143
2020-18,0.16675714285714285
2020-19,0.17273214285714286
2020-20,0.10687857142857142
2020-21,0.07032857142857145
2020-22,0.09316785714285715
2020-23,0.0975107142857143
2020-24,0.09365714285714287
2020-25,0.09326785714285715
2020-26,0.08859285714285715
2020-27,0.09006071428571427
2020-28,0.10948214285714285
2020-29,0.10472142857142855
2020-30,0.112625
2020-31,0.1475392857142857
2020-32,0.16595000000000004
2020-33,0.20488214285714285
2020-34,0.22648571428571423
2020-35,0.24864285714285717
2020-36,0.2982214285714286
2020-37,0.32613928571428563
2020-38,0.27613928571428575
2020-39,0.32606785714285713
2020-40,0.3818678571428572
2020-41,0.40965
2020-42,0.37852499999999994
2020-43,0.48430357142857144
2020-44,0.44918571428571435
2020-45,0.48438571428571425
2020-46,0.47982499999999995
2020-47,0.48386785714285707
2020-48,0.48628928571428576
2020-49,0.5751964285714285
2020-50,0.42946785714285707
2020-51,0.5756678571428573
2020-52,0.5334821428571429
2020-53,0.4224178571428571
2021-01,0.4671249999999999
2021-02,0.3993892857142857
2021-03,0.37254999999999994
2021-04,0.3785499999999999
2021-05,0.4288678571428572
2021-06,0.47662857142857146
2021-07,0.4673392857142858
2021-08,0.5368107142857143
2021-09,0.5480041666666667
